,Salary,Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PTS,+/-,E+/-,PIM,Shifts,TOI,TOIX,TOI/GP,TOI/GP.1,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF.1,iFF,iSF,iSF.1,iSF.2,ixG,iSCF,iRB,iRS,iDS,sDist,sDist.1,Pass,iHF,iHF.1,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA.1,iTKA.1,iBLK.1,BLK%,iFOW,iFOL,iFOW.1,iFOL.1,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,OTOI,Grit,DAP,Pace,GS,GS/G
27,3750000,88-05-28,Sherbrooke,QC,CAN,CAN,72,200,2007.0,1.0,26.0,R,Perron,David,LW/RW,STL,82,18,28,16,12,46,-2,5.1,54,2019,85106,1415.2,17.3,17.29,29.3,64.8,10.3,0.9109999999999999,1014.0,3.01,2.2,57.7,19,0.81,260.0,260,215.0,151.0,151,151,15.7,49.0,10.0,11.0,21.0,28.1,26.3,187.7,87,87.0,109.0,-22.0,64,21,48,28,21.0,48.0,28.0,2.5,32,34,32.0,34.0,48.5,5.0,6,7,5,9,21,18,12,12,10,12,18,20,1,5,3,2,0,0,3,0,0,1,3,1,10,0,3,3,58,17,3,14,10,8,2,97,27,26,27.0,23.0,-1,0.0,27,0,0,0,0,1275.0,1114.0,945.0,849.0,690.0,585.0,60.2,51.5,189.0,173.0,71.0,52.0,38.0,40.0,52.0,52.0,90,92,673.0,649.0,426.0,490.0,115.0,164.0,81.0,76.0,3.1,1.6,4.7,3419.13,169,5.0,101.3,44.9,0.55
28,792500,94-03-23,Boden,,SWE,SWE,75,209,2012.0,3.0,81.0,R,Sundqvist,Oskar,C,PIT,10,0,0,0,0,0,-4,-1.7,2,138,5504,91.6,9.17,9.17,16.7,0.0,5.9,0.8440000000000001,903.0,1.31,4.59,22.2,-5,-3.28,10.0,10,9.0,9.0,9,9,0.6,3.0,0.0,0.0,0.0,31.9,31.5,0.0,13,13.0,15.0,-2.0,0,2,1,2,2.0,1.0,2.0,2.1,16,28,16.0,28.0,36.4,62.9,5,12,7,8,4,8,5,11,3,3,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,5,1,1,1.0,1.0,0,0.0,1,0,0,0,0,71.0,97.0,49.0,66.0,34.0,45.0,2.5,4.3,10.0,15.0,2.0,7.0,1.0,2.0,6.0,6.0,7,8,29.0,41.0,64.0,47.0,15.0,4.0,3.0,4.0,-0.3,-0.1,-0.4,456.16,17,14.0,110.1,-0.9,-0.09
29,600000,90-11-16,Merrimack,NH,USA,USA,74,219,,,,L,Schaller,Tim,C,BOS,59,7,7,6,1,14,-6,0.7,23,1035,43436,723.6,12.27,12.27,22.4,66.7,6.3,0.9229999999999999,986.0,1.74,2.24,43.8,-6,-0.5,157.0,157,130.0,89.0,89,89,9.2,30.0,7.0,8.0,15.0,27.0,24.2,193.5,73,73.0,78.0,-5.0,41,18,19,38,18.0,19.0,38.0,5.6,28,29,28.0,29.0,49.1,8.9,7,10,8,6,13,13,6,8,9,9,19,16,0,3,2,0,0,0,2,0,0,3,0,0,2,0,2,5,34,10,2,4,12,7,8,46,10,8,10.0,6.0,-2,-5.8,9,1,0,0,0,643.0,682.0,480.0,491.0,333.0,351.0,28.9,27.3,88.0,86.0,21.0,27.0,21.0,13.0,31.0,28.0,52,41,342.0,298.0,294.0,325.0,80.0,86.0,42.0,49.0,0.4,0.7,1.1,2507.79,135,10.2,109.9,16.4,0.28
30,6000000,91-08-22,Saskatoon,SK,CAN,CAN,73,195,2009.0,1.0,5.0,L,Schenn,Brayden,C/LW,PHI,79,25,30,17,13,55,-13,0.8,38,1767,84404,1397.1,17.8,17.76,31.1,62.5,9.7,0.9109999999999999,1008.0,3.78,2.32,62.0,34,1.46,317.0,317,261.0,178.0,178,178,27.2,104.0,30.0,12.0,42.0,26.0,23.3,371.9,189,189.0,109.0,80.0,83,36,18,42,36.0,18.0,42.0,3.6,232,262,232.0,262.0,47.0,33.7,60,54,73,99,99,109,38,45,90,107,165,172,2,2,7,0,0,0,3,1,3,6,5,0,7,1,3,5,74,15,8,16,50,28,1,60,16,17,15.0,15.0,1,-0.5,14,2,0,0,0,1734.0,1174.0,1293.0,846.0,910.0,608.0,96.4,48.8,327.0,159.0,88.0,54.0,90.0,45.0,69.0,65.0,159,110,764.0,702.0,627.0,538.0,221.0,103.0,75.0,99.0,4.9,1.2,6.2,3088.97,271,14.8,124.9,49.0,0.62
31,5500000,92-03-20,South St.Paul,MN,USA,USA,72,215,2010.0,2.0,37.0,R,Faulk,Justin,D,CAR,75,17,20,11,9,37,-18,2.4,32,1987,104133,1704.1,23.13,23.0,38.9,52.9,7.4,0.91,984.0,2.46,2.39,50.7,2,0.07,442.0,445,306.0,216.0,225,225,12.1,19.0,6.0,11.0,17.0,48.9,45.0,192.0,117,117.0,67.0,50.0,93,45,53,84,45.0,52.0,84.0,6.1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,7,0,0,8,1,5,7,80,1,1,80,73,0,0,70,15,13,14.0,9.0,-2,4.5,15,0,0,0,0,1802.0,1381.0,1340.0,1067.0,940.0,753.0,96.7,69.3,331.0,238.0,70.0,68.0,89.0,61.0,87.0,81.0,176,142,865.0,747.0,569.0,530.0,290.0,285.0,72.0,89.0,3.8,2.8,6.6,2672.51,233,11.3,112.1,46.5,0.63
32,724500,92-10-26,Toronto,ON,CAN,CAN,72,192,2011.0,3.0,65.0,L,Cramarossa,Joseph,C/LW,ANA/VAN,59,4,6,3,3,10,0,-8.2,60,882,35208,586.3,9.95,9.94,19.0,66.7,7.5,0.94,1015.0,1.54,1.84,45.5,-3,-0.31,63.0,63,50.0,36.0,36,36,4.0,15.0,3.0,3.0,6.0,27.7,26.1,60.5,133,133.0,46.0,87.0,14,15,8,23,15.0,8.0,23.0,4.0,6,1,6.0,1.0,85.7,1.4,2,0,3,1,1,0,0,0,4,0,4,1,0,3,1,0,0,0,1,1,0,0,1,1,0,2,1,1,10,2,2,2,1,1,1,27,14,12,12.0,14.0,-2,1.0,5,8,0,0,1,371.0,576.0,287.0,432.0,200.0,300.0,18.0,25.6,67.0,96.0,15.0,18.0,15.0,15.0,15.0,24.0,30,39,245.0,247.0,395.0,219.0,85.0,42.0,45.0,47.0,-0.1,0.7,0.6,2497.64,224,28.2,96.9,2.3,0.04
33,725000,91-11-01,Sherwood Park,AB,CAN,CAN,72,188,,,,L,Carr,Daniel,LW,MTL,33,2,7,5,2,9,4,-0.4,6,511,20306,337.4,10.25,10.24,19.8,69.2,8.0,0.943,1023.0,2.31,1.42,61.9,5,0.89,73.0,73,63.0,44.0,44,44,6.0,25.0,8.0,7.0,15.0,25.8,22.1,104.2,19,19.0,58.0,-39.0,19,6,7,12,6.0,7.0,12.0,4.5,2,1,2.0,1.0,66.7,1.0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,17,4,1,2,5,5,4,23,3,6,3.0,3.0,3,1.1,3,0,0,0,0,290.0,268.0,229.0,189.0,163.0,140.0,14.5,10.8,52.0,36.0,13.0,8.0,19.0,8.0,18.0,13.0,37,21,162.0,131.0,146.0,196.0,55.0,34.0,18.0,24.0,0.3,0.6,0.8,1368.03,37,8.7,99.2,11.2,0.34
34,4000000,90-06-05,Prague,,CZE,CZE,72,204,2010.0,3.0,66.0,R,Gudas,Radko,D,PHI,67,6,17,10,7,23,8,5.1,93,1739,77555,1289.5,19.3,19.28,33.8,42.6,8.9,0.904,993.0,2.51,2.65,48.6,-3,-0.14,299.0,299,181.0,113.0,113,113,4.8,6.0,9.0,14.0,23.0,61.9,51.4,217.7,280,280.0,135.0,145.0,68,40,18,124,40.0,18.0,124.0,10.2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,1,0,12,55,1,0,42,19,1,0,50,34,22,30.0,16.0,-12,-3.3,29,3,0,2,0,1215.0,1213.0,860.0,825.0,606.0,596.0,48.1,50.8,162.0,174.0,54.0,57.0,51.0,44.0,74.0,58.0,125,102,656.0,600.0,751.0,604.0,159.0,118.0,87.0,90.0,1.6,3.9,5.5,2523.16,500,10.3,113.0,36.7,0.55
35,800000,90-09-23,Rimouski,QC,CAN,CAN,70,206,2009.0,5.0,132.0,L,Bourque,Gabriel,LW/RW,COL,6,0,0,0,0,0,0,-1.1,0,103,4032,67.2,11.2,11.2,21.2,0.0,4.8,0.878,926.0,0.89,4.46,16.7,-4,-3.57,9.0,9,6.0,4.0,4,4,0.5,2.0,1.0,2.0,3.0,32.0,30.5,0.0,17,17.0,4.0,13.0,2,0,1,6,0.0,1.0,6.0,7.4,0,1,0.0,1.0,0.0,1.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0.0,0.0,0,0.0,0,0,0,0,0,37.0,81.0,27.0,59.0,21.0,41.0,1.6,4.1,7.0,16.0,1.0,5.0,3.0,3.0,2.0,2.0,5,5,29.0,29.0,45.0,26.0,5.0,8.0,4.0,3.0,-0.2,0.1,-0.1,249.57,23,0.0,105.3,-0.4,-0.06
36,4250000,90-06-01,Bern,,CHE,CHE,73,201,2008.0,2.0,38.0,L,Josi,Roman,D,NSH,72,12,37,20,17,49,7,4.5,18,2076,108323,1791.3,25.07,25.01,41.8,49.0,10.0,0.907,1007.0,3.35,2.71,55.2,19,0.64,410.0,410,286.0,218.0,217,218,10.1,19.0,6.0,11.0,17.0,45.0,44.5,292.1,54,54.0,88.0,-34.0,68,41,16,119,41.0,16.0,119.0,7.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,2,0,0,3,1,1,11,55,14,1,79,27,2,0,95,9,14,9.0,14.0,5,12.4,9,0,0,0,0,1873.0,1617.0,1382.0,1213.0,1003.0,875.0,90.0,72.2,304.0,231.0,100.0,81.0,77.0,48.0,92.0,63.0,169,111,990.0,904.0,525.0,512.0,256.0,207.0,95.0,106.0,4.6,4.1,8.7,2498.76,191,7.8,116.9,64.3,0.89
37,742500,94-05-01,Denver,CO,USA,USA,74,205,2012.0,4.0,120.0,L,Slavin,Jaccob,D,CAR,82,5,29,14,15,34,23,10.7,12,2135,115316,1878.2,23.43,23.26,39.4,40.5,9.5,0.912,1007.0,2.68,2.36,53.2,10,0.32,230.0,232,156.0,99.0,99,99,4.9,5.0,5.0,8.0,13.0,51.5,44.9,269.8,35,35.0,125.0,-90.0,57,54,83,161,53.0,80.0,159.0,9.6,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,2,4,51,9,0,42,18,0,0,30,6,4,6.0,4.0,-2,5.5,6,0,0,0,0,1665.0,1649.0,1224.0,1212.0,883.0,843.0,83.8,82.5,283.0,295.0,84.0,74.0,82.0,70.0,94.0,80.0,176,150,914.0,823.0,512.0,664.0,292.0,347.0,73.0,86.0,1.9,6.7,8.6,2885.99,208,19.7,105.9,46.5,0.57
38,750000,90-06-20,Sterling Heights,MI,USA,USA,75,221,2008.0,5.0,128.0,R,Pateryn,Greg,D,DAL/MTL,36,1,8,1,7,9,-1,0.1,10,720,33312,554.6,15.42,15.41,28.5,42.9,7.6,0.9,976.0,2.27,2.92,43.8,-6,-0.65,90.0,90,65.0,42.0,42,42,1.6,3.0,1.0,5.0,6.0,54.5,53.3,24.8,69,69.0,60.0,9.0,23,22,4,66,22.0,4.0,66.0,12.5,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,20,0,0,25,2,0,0,15,5,0,4.0,0.0,-5,-1.4,5,0,0,0,0,512.0,530.0,369.0,378.0,276.0,270.0,23.8,25.4,83.0,86.0,21.0,27.0,22.0,34.0,38.0,43.0,60,77,250.0,245.0,230.0,302.0,99.0,69.0,21.0,25.0,0.4,1.1,1.5,1389.74,145,14.6,112.7,11.7,0.33
39,4500000,86-08-01,Tibro,,SWE,SWE,71,190,2005.0,7.0,216.0,R,Stralman,Anton,D,T.B,73,5,17,8,9,22,1,1.8,20,1963,100304,1664.1,22.9,22.87,38.3,32.4,8.8,0.9079999999999999,997.0,2.45,2.85,46.3,-11,-0.4,257.0,257,183.0,130.0,130,130,6.2,9.0,6.0,4.0,10.0,48.9,44.0,146.9,106,106.0,78.0,28.0,53,27,26,96,27.0,26.0,96.0,6.3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,1,9,43,7,0,40,5,2,0,76,10,10,10.0,9.0,0,9.9,10,0,0,0,0,1441.0,1524.0,1101.0,1182.0,770.0,861.0,68.3,68.3,223.0,192.0,68.0,79.0,56.0,50.0,71.0,82.0,127,132,831.0,919.0,600.0,568.0,209.0,187.0,83.0,96.0,0.9,3.9,4.8,2678.66,222,13.2,106.9,32.1,0.44
40,3000000,92-11-12,Skellefteë,,SWE,SWE,75,215,2011.0,1.0,4.0,R,Larsson,Adam,D,EDM,79,4,15,3,12,19,21,7.5,55,2055,95509,1587.8,20.12,20.12,35.0,25.0,9.8,0.91,1008.0,2.87,2.83,50.3,1,0.04,202.0,202,124.0,84.0,85,85,3.2,3.0,5.0,10.0,15.0,52.2,48.8,55.1,253,253.0,145.0,108.0,40,71,28,160,71.0,28.0,160.0,10.1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,38,0,0,30,17,0,0,38,25,8,26.0,6.0,-17,-6.8,24,1,0,0,0,1404.0,1584.0,1069.0,1157.0,772.0,831.0,66.4,81.3,239.0,280.0,76.0,75.0,45.0,73.0,78.0,96.0,123,169,736.0,831.0,731.0,597.0,304.0,200.0,91.0,87.0,0.6,5.0,5.5,2946.39,469,11.7,112.9,25.3,0.32
41,630000,90-05-27,Huntsville,AL,USA,USA,74,196,2009.0,7.0,198.0,R,Dowd,Nic,C,L.A,70,6,16,10,6,22,-15,5.4,25,1230,52314,871.6,12.45,12.45,22.6,73.3,6.3,0.894,957.0,2.07,2.07,50.0,0,0.0,144.0,144,113.0,78.0,78,78,10.4,41.0,11.0,10.0,21.0,27.1,26.2,306.9,145,145.0,116.0,29.0,35,22,19,35,22.0,19.0,35.0,5.9,338,369,338.0,369.0,47.8,96.6,79,87,105,108,154,174,110,115,108,127,199,216,1,1,2,0,0,0,2,0,0,0,1,0,3,0,4,0,31,10,1,8,18,8,0,33,11,6,15.0,6.0,-5,-7.6,10,1,0,0,0,946.0,589.0,700.0,411.0,476.0,284.0,45.8,25.9,162.0,99.0,30.0,30.0,53.0,21.0,47.0,49.0,100,70,351.0,381.0,520.0,475.0,129.0,53.0,64.0,56.0,0.6,0.7,1.3,2980.16,206,16.4,105.7,29.3,0.42
42,2200000,89-11-21,Roubaix,,FRA,FRA,72,200,,,,L,Roussel,Antoine,LW,DAL,60,12,15,11,4,27,1,5.8,115,1427,55866,929.3,15.52,15.51,27.1,61.4,9.8,0.889,987.0,2.84,3.29,46.3,-7,-0.45,162.0,162,121.0,82.0,82,82,10.3,44.0,4.0,1.0,5.0,27.9,24.1,225.1,69,69.0,101.0,-32.0,39,37,16,45,37.0,16.0,45.0,5.0,7,9,7.0,9.0,43.8,1.5,2,1,1,4,4,4,0,0,4,4,3,6,0,0,3,1,0,0,2,0,0,1,2,0,7,1,0,4,34,11,1,4,10,5,4,47,36,24,28.0,20.0,-12,-7.3,25,9,0,1,1,903.0,899.0,660.0,648.0,450.0,460.0,44.2,45.8,151.0,149.0,44.0,51.0,45.0,45.0,25.0,31.0,70,76,523.0,513.0,287.0,342.0,142.0,92.0,73.0,59.0,1.7,1.0,2.7,2493.8,238,3.4,116.4,33.3,0.55
43,650000,90-07-16,Albany,NY,USA,USA,75,221,,,,L,Lashoff,Brian,D,DET,5,0,0,0,0,0,-3,0.7,0,93,3754,62.4,12.52,12.5,22.7,0.0,3.7,0.818,855.0,0.96,3.85,20.0,-3,-2.89,5.0,5,2.0,1.0,1,1,0.1,0.0,0.0,0.0,0.0,48.0,46.4,0.0,8,8.0,7.0,1.0,1,1,0,4,1.0,0.0,4.0,10.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0.3,0,0,0,0,0,52.0,40.0,37.0,30.0,27.0,22.0,2.5,1.9,9.0,8.0,1.0,4.0,0.0,1.0,1.0,2.0,1,3,30.0,27.0,20.0,28.0,4.0,2.0,1.0,6.0,-0.1,-0.1,-0.2,212.2,12,0.0,88.5,0.5,0.1
44,1300000,89-04-27,Ottawa,ON,CAN,CAN,69,160,2007.0,6.0,179.0,L,Byron,Paul,LW/C/RW,MTL,81,22,21,15,6,43,21,11.3,29,1849,73228,1219.0,15.07,15.06,26.2,71.7,10.5,0.9229999999999999,1027.0,2.95,2.26,56.6,14,0.69,158.0,158,124.0,96.0,96,96,14.5,61.0,14.0,12.0,26.0,21.0,20.1,239.4,119,119.0,91.0,28.0,28,22,40,34,22.0,40.0,34.0,3.1,10,5,10.0,5.0,66.7,1.1,1,0,4,3,5,2,2,1,4,2,5,3,1,5,6,1,0,0,6,2,0,3,2,0,9,2,2,5,19,21,4,2,6,14,1,48,13,21,12.0,19.0,8,7.2,12,1,0,0,0,1095.0,1113.0,776.0,809.0,574.0,595.0,54.1,55.2,185.0,189.0,60.0,46.0,50.0,45.0,87.0,69.0,137,114,656.0,659.0,441.0,524.0,231.0,146.0,61.0,76.0,3.8,2.3,6.0,3427.97,183,13.3,108.7,51.1,0.63
45,925000,94-09-22,Stockholm,,SWE,SWE,74,196,2013.0,1.0,14.0,L,Wennberg,Alex,C,CBJ,80,13,46,27,19,59,9,3.6,21,1893,88212,1468.8,18.38,18.37,31.2,68.6,10.4,0.929,1033.0,3.51,1.8,66.2,42,1.72,186.0,186,135.0,109.0,109,109,10.7,36.0,10.0,11.0,21.0,30.8,28.8,412.4,58,58.0,81.0,-23.0,26,31,44,56,31.0,44.0,56.0,4.8,609,676,609.0,676.0,47.4,86.4,148,169,211,235,250,272,160,206,211,219,368,407,0,4,5,0,0,0,2,1,1,0,2,0,7,1,0,1,24,7,1,6,24,4,0,67,9,15,9.0,16.0,6,7.4,8,1,0,0,0,1481.0,1164.0,1112.0,873.0,824.0,617.0,78.3,54.2,275.0,173.0,86.0,44.0,68.0,44.0,54.0,38.0,122,82,711.0,776.0,342.0,361.0,162.0,178.0,47.0,86.0,4.0,1.9,5.9,3239.72,136,12.8,108.0,54.1,0.68
46,700000,88-02-16,Munich,,DEU,DEU,75,215,2006.0,4.0,111.0,R,Holzer,Korbinian,D,ANA,32,2,5,2,3,7,0,-2.9,23,577,25945,430.9,13.52,13.5,25.6,46.7,9.8,0.9179999999999999,1016.0,2.09,2.65,44.1,-4,-0.56,36.0,36,23.0,14.0,14,14,0.9,3.0,1.0,1.0,2.0,45.4,43.6,38.6,71,71.0,48.0,23.0,9,11,3,34,11.0,3.0,34.0,7.8,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,2,1,0,0,11,10,2,10.0,1.0,-8,-3.0,9,1,0,0,0,282.0,434.0,216.0,315.0,153.0,233.0,13.6,17.2,42.0,47.0,15.0,19.0,7.0,12.0,15.0,23.0,22,35,187.0,178.0,301.0,213.0,77.0,29.0,36.0,30.0,0.5,1.0,1.5,1249.62,129,8.2,99.7,-0.5,-0.01
47,1200000,92-02-18,Kosice,,SVK,SVK,76,210,2010.0,2.0,46.0,L,Marincin,Martin,D,TOR,25,1,6,2,4,7,3,-0.2,16,625,27071,450.4,18.05,18.04,33.4,35.0,10.0,0.92,1020.0,2.66,2.93,47.6,-2,-0.27,67.0,67,39.0,22.0,22,22,1.2,2.0,1.0,0.0,1.0,55.2,44.0,28.4,25,25.0,28.0,-3.0,17,15,7,27,15.0,7.0,27.0,5.3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,15,1,0,11,1,0,0,9,8,7,8.0,7.0,-1,0.9,8,0,0,0,0,405.0,511.0,295.0,404.0,200.0,276.0,21.9,25.3,69.0,77.0,20.0,22.0,16.0,15.0,19.0,20.0,35,35,216.0,237.0,196.0,196.0,63.0,70.0,30.0,28.0,0.3,1.0,1.4,899.19,68,4.0,122.0,8.0,0.32
48,925000,97-01-13,Yaroslavl,,RUS,RUS,73,201,2015.0,1.0,7.0,L,Provorov,Ivan,D,PHI,82,6,24,15,9,30,-7,-1.1,34,2337,108132,1790.8,21.98,21.93,36.8,52.6,7.1,0.905,976.0,1.91,2.65,41.9,-22,-0.74,332.0,332,221.0,162.0,161,161,7.1,10.0,1.0,8.0,9.0,52.8,45.7,331.4,111,111.0,141.0,-30.0,59,81,23,166,81.0,23.0,166.0,9.8,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,5,2,2,3,52,5,0,33,39,1,0,83,15,9,17.0,6.0,-6,-1.4,15,0,0,0,0,1502.0,1701.0,1097.0,1185.0,800.0,831.0,64.6,73.8,210.0,249.0,57.0,79.0,68.0,70.0,77.0,82.0,145,152,894.0,819.0,603.0,719.0,263.0,154.0,100.0,97.0,1.7,3.9,5.7,3080.32,311,8.9,107.3,35.3,0.43
49,925000,97-06-23,Mt. Brydges,ON,CAN,CAN,76,220,2015.0,1.0,11.0,L,Crouse,Lawson,LW,ARI,72,5,7,5,2,12,-20,-8.7,48,1212,51358,855.1,11.88,11.88,22.1,66.7,5.0,0.892,943.0,1.26,3.93,24.3,-38,-2.67,155.0,155,128.0,84.0,84,84,8.2,30.0,8.0,11.0,19.0,30.2,29.2,187.1,160,160.0,45.0,115.0,44,5,14,29,5.0,14.0,29.0,3.0,1,1,1.0,1.0,50.0,0.2,0,0,0,0,1,1,0,1,0,0,1,1,0,1,2,0,0,0,1,0,0,0,1,2,1,0,2,3,39,13,0,12,6,4,3,46,18,11,18.0,9.0,-7,-7.2,14,4,0,0,0,659.0,978.0,519.0,745.0,357.0,519.0,27.6,49.6,86.0,166.0,18.0,56.0,26.0,38.0,36.0,37.0,62,75,381.0,425.0,546.0,303.0,83.0,73.0,51.0,53.0,-0.5,0.2,-0.3,3016.84,241,12.4,114.9,5.1,0.07
50,6000000,88-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006.0,1.0,2.0,L,Staal,Jordan,C/LW,CAR,75,16,29,11,18,45,-1,10.5,38,1927,83977,1380.0,18.67,18.58,31.3,64.3,8.9,0.909,998.0,3.04,2.35,56.5,16,0.7,269.0,273,227.0,161.0,164,164,23.2,98.0,21.0,17.0,38.0,24.0,21.0,220.6,139,137.0,115.0,22.0,66,42,55,29,39.0,55.0,28.0,2.6,689,477,678.0,471.0,59.1,79.2,231,161,236,181,221,135,175,124,232,145,440,314,0,4,3,0,0,0,0,1,0,5,1,1,8,0,3,4,59,13,2,0,50,15,4,80,16,20,13.0,19.0,4,4.9,14,2,0,0,0,1502.0,1058.0,1128.0,812.0,786.0,591.0,86.3,56.4,304.0,190.0,70.0,54.0,94.0,50.0,68.0,55.0,162,105,851.0,600.0,461.0,490.0,195.0,229.0,54.0,68.0,2.8,1.8,4.6,3022.37,208,13.9,111.3,58.3,0.79
51,950000,83-10-19,Unity,SK,CAN,CAN,72,200,2002.0,1.0,17.0,R,Gordon,Boyd,C/RW,PHI,13,1,0,0,0,1,-5,-1.1,2,184,6379,106.2,8.18,8.18,16.2,100.0,2.8,0.789,817.0,0.57,6.78,7.7,-11,-6.22,13.0,13,10.0,8.0,8,8,0.6,2.0,2.0,0.0,2.0,22.1,23.3,0.0,4,4.0,10.0,-6.0,2,0,2,7,0.0,2.0,7.0,5.5,48,38,48.0,38.0,55.8,76.8,17,20,14,10,17,8,13,11,10,13,38,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,2,0,0,3,1,0,1.0,0.0,-1,0.0,1,0,0,0,0,71.0,127.0,50.0,82.0,36.0,57.0,2.8,6.4,10.0,26.0,1.0,12.0,6.0,11.0,6.0,6.0,12,17,59.0,53.0,53.0,49.0,14.0,6.0,3.0,3.0,-0.1,-0.1,-0.2,549.24,13,6.0,111.9,0.2,0.01
52,2500000,94-12-02,Boden,,SWE,SWE,73,192,2013.0,1.0,5.0,R,Lindholm,Elias,C/RW,CAR,72,11,34,29,5,45,-2,2.8,16,1743,78543,1289.7,18.18,18.09,30.5,69.2,9.6,0.899,995.0,3.02,2.56,54.2,10,0.47,268.0,272,216.0,149.0,151,151,19.2,80.0,16.0,9.0,25.0,27.3,24.8,598.3,99,98.0,98.0,0.0,69,37,57,43,36.0,54.0,43.0,4.0,353,282,346.0,280.0,55.6,49.9,122,106,86,51,145,125,97,68,110,99,225,189,0,3,0,1,0,0,0,0,0,4,0,0,7,0,0,5,64,7,5,7,49,13,0,70,8,15,8.0,11.0,7,5.8,8,0,0,0,0,1367.0,1085.0,1007.0,800.0,677.0,547.0,72.9,56.3,257.0,208.0,65.0,55.0,69.0,44.0,61.0,61.0,130,105,713.0,542.0,382.0,437.0,202.0,228.0,56.0,57.0,2.5,1.6,4.1,2944.0,158,19.5,114.1,49.7,0.7
53,1050000,91-03-23,Pori,,FIN,FIN,72,193,2009.0,7.0,182.0,L,Haula,Erik,C/LW,MIN,72,15,11,7,4,26,5,8.1,28,1389,59673,994.4,13.82,13.81,24.5,61.9,8.2,0.919,1001.0,2.53,2.41,51.2,2,0.12,210.0,210,174.0,134.0,134,134,11.4,35.0,10.0,14.0,24.0,33.6,29.8,146.8,39,39.0,68.0,-29.0,40,18,24,38,18.0,24.0,38.0,4.1,404,346,404.0,346.0,53.9,76.3,115,124,170,126,119,96,124,95,138,136,256,221,0,3,4,0,0,0,2,1,1,1,1,0,9,0,0,1,39,13,3,19,10,3,3,83,10,9,8.0,6.0,-1,-0.9,9,0,0,1,0,888.0,923.0,681.0,697.0,514.0,496.0,38.6,39.6,112.0,115.0,42.0,40.0,39.0,24.0,37.0,39.0,76,63,525.0,458.0,298.0,349.0,106.0,106.0,50.0,45.0,1.8,1.1,2.8,3062.33,105,7.0,109.3,33.7,0.47
